"DEff","Mg","N2","N2Mass","T","U:0","U:1","U:2","UD:0","UD:1","UD:2","acetone","acetoneMass","epsEff","methanol","methanolMass","p","rho","sumWithoutRef","sumZones","phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.372e-05,0.03679,0.36485,0.27768,328,1.5163e-09,0,0,0.00017144,0,0,0.23903,0.37736,1,0.39611,0.34497,99400,1.341,0.72232,0,nan,1,0.059487,0.059487,0.0005,0.0005
1.372e-05,0.036779,0.3657,0.27841,328,1.4471e-09,0,0,0.00017105,0,0,0.23872,0.37697,1,0.39559,0.34462,99400,1.3405,0.72159,0,nan,1,0.059724,0.059724,0.0005,0.0005
1.372e-05,0.036767,0.36654,0.27914,328,1.3764e-09,0,0,0.00017066,0,0,0.2384,0.37659,1,0.39506,0.34427,99400,1.3401,0.72086,0,nan,1,0.059961,0.059961,0.0005,0.0005
1.372e-05,0.036755,0.36738,0.27987,328,1.3056e-09,0,0,0.00017027,0,0,0.23808,0.37621,1,0.39454,0.34392,99400,1.3397,0.72013,0,nan,1,0.060198,0.060198,0.0005,0.0005
1.372e-05,0.036744,0.36822,0.2806,328,1.2349e-09,0,0,0.00016988,0,0,0.23777,0.37583,1,0.39401,0.34357,99400,1.3393,0.7194,0,nan,1,0.060435,0.060435,0.0005,0.0005
1.372e-05,0.036732,0.36907,0.28133,328,1.1642e-09,0,0,0.00016949,0,0,0.23745,0.37545,1,0.39348,0.34322,99400,1.3388,0.71867,0,nan,1,0.060672,0.060672,0.0005,0.0005
1.372e-05,0.03672,0.36991,0.28207,328,1.1185e-09,0,0,0.0001691,0,0,0.23713,0.37506,1,0.39296,0.34287,99400,1.3384,0.71793,0,nan,1,0.060909,0.060909,0.0005,0.0005
1.372e-05,0.036709,0.37075,0.2828,328,1.0748e-09,0,0,0.00016872,0,0,0.23681,0.37468,1,0.39243,0.34252,99400,1.338,0.7172,0,nan,1,0.061146,0.061146,0.0005,0.0005
1.372e-05,0.036697,0.3716,0.28353,328,1.0311e-09,0,0,0.00016834,0,0,0.2365,0.3743,1,0.39191,0.34217,99400,1.3376,0.71647,0,nan,1,0.061383,0.061383,0.0005,0.0005
1.372e-05,0.036685,0.37244,0.28427,328,9.8746e-10,0,0,0.00016795,0,0,0.23618,0.37391,1,0.39138,0.34182,99400,1.3371,0.71573,0,nan,1,0.06162,0.06162,0.0005,0.0005
1.372e-05,0.036674,0.37328,0.285,328,9.438e-10,0,0,0.00016757,0,0,0.23586,0.37353,1,0.39085,0.34147,99400,1.3367,0.715,0,nan,1,0.061857,0.061857,0.0005,0.0005
1.372e-05,0.036662,0.37413,0.28574,328,9.2697e-10,0,0,0.0001672,0,0,0.23554,0.37315,1,0.39033,0.34112,99400,1.3363,0.71426,0,nan,1,0.062094,0.062094,0.0005,0.0005
1.372e-05,0.03665,0.37497,0.28647,328,9.1304e-10,0,0,0.00016682,0,0,0.23523,0.37276,1,0.3898,0.34077,99400,1.3358,0.71353,0,nan,1,0.062331,0.062331,0.0005,0.0005
1.372e-05,0.036639,0.37581,0.28721,328,8.991e-10,0,0,0.00016645,0,0,0.23491,0.37238,1,0.38928,0.34041,99400,1.3354,0.71279,0,nan,1,0.062568,0.062568,0.0005,0.0005
1.372e-05,0.036627,0.37666,0.28794,328,8.8516e-10,0,0,0.00016607,0,0,0.23459,0.37199,1,0.38875,0.34006,99400,1.335,0.71206,0,nan,1,0.062805,0.062805,0.0005,0.0005
1.372e-05,0.036615,0.3775,0.28868,328,8.7123e-10,0,0,0.0001657,0,0,0.23427,0.37161,1,0.38822,0.33971,99400,1.3346,0.71132,0,nan,1,0.063042,0.063042,0.0005,0.0005
1.372e-05,0.036604,0.37834,0.28942,328,8.5088e-10,0,0,0.00016533,0,0,0.23396,0.37122,1,0.3877,0.33936,99400,1.3341,0.71058,0,nan,1,0.063279,0.063279,0.0005,0.0005
1.372e-05,0.036592,0.37919,0.29015,328,8.2968e-10,0,0,0.00016497,0,0,0.23364,0.37084,1,0.38717,0.33901,99400,1.3337,0.70985,0,nan,1,0.063516,0.063516,0.0005,0.0005
1.372e-05,0.03658,0.38003,0.29089,328,8.0848e-10,0,0,0.0001646,0,0,0.23332,0.37045,1,0.38665,0.33865,99400,1.3333,0.70911,0,nan,1,0.063753,0.063753,0.0005,0.0005
1.372e-05,0.036569,0.38087,0.29163,328,7.8728e-10,0,0,0.00016423,0,0,0.23301,0.37007,1,0.38612,0.3383,99400,1.3329,0.70837,0,nan,1,0.06399,0.06399,0.0005,0.0005
1.372e-05,0.036557,0.38172,0.29237,328,7.6608e-10,0,0,0.00016387,0,0,0.23269,0.36968,1,0.3856,0.33795,99400,1.3324,0.70763,0,nan,1,0.064227,0.064227,0.0005,0.0005
1.372e-05,0.036545,0.38256,0.29311,328,7.4106e-10,0,0,0.00016351,0,0,0.23237,0.3693,1,0.38507,0.3376,99400,1.332,0.70689,0,nan,1,0.064464,0.064464,0.0005,0.0005
1.372e-05,0.036534,0.3834,0.29385,328,7.1542e-10,0,0,0.00016315,0,0,0.23205,0.36891,1,0.38454,0.33724,99400,1.3316,0.70615,0,nan,1,0.064701,0.064701,0.0005,0.0005
1.372e-05,0.036522,0.38425,0.29459,328,6.8979e-10,0,0,0.00016279,0,0,0.23174,0.36852,1,0.38402,0.33689,99400,1.3312,0.70541,0,nan,1,0.064938,0.064938,0.0005,0.0005
1.372e-05,0.03651,0.38509,0.29533,328,6.6415e-10,0,0,0.00016244,0,0,0.23142,0.36814,1,0.38349,0.33654,99400,1.3307,0.70467,0,nan,1,0.065175,0.065175,0.0005,0.0005
1.372e-05,0.036499,0.38593,0.29607,328,6.3852e-10,0,0,0.00016208,0,0,0.2311,0.36775,1,0.38297,0.33618,99400,1.3303,0.70393,0,nan,1,0.065412,0.065412,0.0005,0.0005
1.372e-05,0.036487,0.38678,0.29681,328,6.2896e-10,0,0,0.00016173,0,0,0.23078,0.36736,1,0.38244,0.33583,99400,1.3299,0.70319,0,nan,1,0.065649,0.065649,0.0005,0.0005
1.372e-05,0.036475,0.38762,0.29756,328,6.2248e-10,0,0,0.00016138,0,0,0.23047,0.36697,1,0.38191,0.33547,99400,1.3295,0.70244,0,nan,1,0.065886,0.065886,0.0005,0.0005
1.372e-05,0.036464,0.38846,0.2983,328,6.1599e-10,0,0,0.00016103,0,0,0.23015,0.36658,1,0.38139,0.33512,99400,1.329,0.7017,0,nan,1,0.066123,0.066123,0.0005,0.0005
1.372e-05,0.036452,0.38931,0.29904,328,6.0951e-10,0,0,0.00016068,0,0,0.22983,0.3662,1,0.38086,0.33476,99400,1.3286,0.70096,0,nan,1,0.06636,0.06636,0.0005,0.0005
1.372e-05,0.03644,0.39015,0.29978,328,6.0303e-10,0,0,0.00016033,0,0,0.22951,0.36581,1,0.38034,0.33441,99400,1.3282,0.70022,0,nan,1,0.066597,0.066597,0.0005,0.0005
1.372e-05,0.036429,0.39099,0.30053,328,5.8042e-10,0,0,0.00015998,0,0,0.2292,0.36542,1,0.37981,0.33405,99400,1.3278,0.69947,0,nan,1,0.066834,0.066834,0.0005,0.0005
1.372e-05,0.036417,0.39184,0.30127,328,5.5425e-10,0,0,0.00015964,0,0,0.22888,0.36503,1,0.37928,0.3337,99400,1.3273,0.69873,0,nan,1,0.067071,0.067071,0.0005,0.0005
1.372e-05,0.036405,0.39268,0.30202,328,5.2807e-10,0,0,0.0001593,0,0,0.22856,0.36464,1,0.37876,0.33334,99400,1.3269,0.69798,0,nan,1,0.067308,0.067308,0.0005,0.0005
1.372e-05,0.036394,0.39352,0.30276,328,5.0189e-10,0,0,0.00015896,0,0,0.22825,0.36425,1,0.37823,0.33298,99400,1.3265,0.69724,0,nan,1,0.067545,0.067545,0.0005,0.0005
1.372e-05,0.036382,0.39436,0.30351,328,4.7572e-10,0,0,0.00015861,0,0,0.22793,0.36386,1,0.37771,0.33263,99400,1.3261,0.69649,0,nan,1,0.067782,0.067782,0.0005,0.0005
1.372e-05,0.03637,0.39521,0.30426,328,4.6845e-10,0,0,0.00015828,0,0,0.22761,0.36347,1,0.37718,0.33227,99400,1.3256,0.69574,0,nan,1,0.068019,0.068019,0.0005,0.0005
1.372e-05,0.036359,0.39605,0.305,328,4.6599e-10,0,0,0.00015794,0,0,0.22729,0.36308,1,0.37666,0.33192,99400,1.3252,0.695,0,nan,1,0.068256,0.068256,0.0005,0.0005
1.372e-05,0.036347,0.39689,0.30575,328,4.6353e-10,0,0,0.00015761,0,0,0.22698,0.36269,1,0.37613,0.33156,99400,1.3248,0.69425,0,nan,1,0.068493,0.068493,0.0005,0.0005
1.372e-05,0.036335,0.39774,0.3065,328,4.6108e-10,0,0,0.00015727,0,0,0.22666,0.3623,1,0.3756,0.3312,99400,1.3244,0.6935,0,nan,1,0.06873,0.06873,0.0005,0.0005
1.372e-05,0.036324,0.39858,0.30725,328,4.5862e-10,0,0,0.00015694,0,0,0.22634,0.36191,1,0.37508,0.33084,99400,1.3239,0.69275,0,nan,1,0.068967,0.068967,0.0005,0.0005
1.372e-05,0.036312,0.39942,0.308,328,4.7465e-10,0,0,0.00015661,0,0,0.22602,0.36152,1,0.37455,0.33049,99400,1.3235,0.692,0,nan,1,0.069204,0.069204,0.0005,0.0005
1.372e-05,0.0363,0.40027,0.30875,328,4.9602e-10,0,0,0.00015628,0,0,0.22571,0.36113,1,0.37403,0.33013,99400,1.3231,0.69125,0,nan,1,0.069441,0.069441,0.0005,0.0005
1.372e-05,0.036289,0.40111,0.3095,328,5.1739e-10,0,0,0.00015595,0,0,0.22539,0.36073,1,0.3735,0.32977,99400,1.3227,0.6905,0,nan,1,0.069678,0.069678,0.0005,0.0005
1.372e-05,0.036277,0.40195,0.31025,328,5.3875e-10,0,0,0.00015562,0,0,0.22507,0.36034,1,0.37297,0.32941,99400,1.3222,0.68975,0,nan,1,0.069915,0.069915,0.0005,0.0005
1.372e-05,0.036265,0.4028,0.311,328,5.6012e-10,0,0,0.00015529,0,0,0.22475,0.35995,1,0.37245,0.32905,99400,1.3218,0.689,0,nan,1,0.070152,0.070152,0.0005,0.0005
1.372e-05,0.036254,0.40364,0.31175,328,5.6997e-10,0,0,0.00015497,0,0,0.22444,0.35956,1,0.37192,0.32869,99400,1.3214,0.68825,0,nan,1,0.070389,0.070389,0.0005,0.0005
1.372e-05,0.036242,0.40448,0.3125,328,5.7608e-10,0,0,0.00015465,0,0,0.22412,0.35916,1,0.3714,0.32833,99400,1.321,0.6875,0,nan,1,0.070626,0.070626,0.0005,0.0005
1.372e-05,0.03623,0.40533,0.31325,328,5.822e-10,0,0,0.00015433,0,0,0.2238,0.35877,1,0.37087,0.32798,99400,1.3205,0.68675,0,nan,1,0.070863,0.070863,0.0005,0.0005
1.372e-05,0.036219,0.40617,0.31401,328,5.8831e-10,0,0,0.00015401,0,0,0.22349,0.35838,1,0.37034,0.32762,99400,1.3201,0.68599,0,nan,1,0.0711,0.0711,0.0005,0.0005
1.372e-05,0.036207,0.40701,0.31476,328,5.9443e-10,0,0,0.00015368,0,0,0.22317,0.35799,1,0.36982,0.32726,99400,1.3197,0.68524,0,nan,1,0.071337,0.071337,0.0005,0.0005
1.372e-05,0.036195,0.40786,0.31551,328,6.0489e-10,0,0,0.00015337,0,0,0.22285,0.35759,1,0.36929,0.3269,99400,1.3193,0.68449,0,nan,1,0.071574,0.071574,0.0005,0.0005
1.372e-05,0.036184,0.4087,0.31627,328,6.1693e-10,0,0,0.00015305,0,0,0.22253,0.3572,1,0.36877,0.32654,99400,1.3188,0.68373,0,nan,1,0.071811,0.071811,0.0005,0.0005
1.372e-05,0.036172,0.40954,0.31702,328,6.2897e-10,0,0,0.00015274,0,0,0.22222,0.3568,1,0.36824,0.32618,99400,1.3184,0.68298,0,nan,1,0.072048,0.072048,0.0005,0.0005
1.372e-05,0.03616,0.41039,0.31778,328,6.4101e-10,0,0,0.00015242,0,0,0.2219,0.35641,1,0.36772,0.32582,99400,1.318,0.68222,0,nan,1,0.072285,0.072285,0.0005,0.0005
1.372e-05,0.036149,0.41123,0.31853,328,6.5304e-10,0,0,0.00015211,0,0,0.22158,0.35601,1,0.36719,0.32545,99400,1.3176,0.68147,0,nan,1,0.072522,0.072522,0.0005,0.0005
1.372e-05,0.036137,0.41207,0.31929,328,6.3575e-10,0,0,0.0001518,0,0,0.22126,0.35562,1,0.36666,0.32509,99400,1.3171,0.68071,0,nan,1,0.072759,0.072759,0.0005,0.0005
1.372e-05,0.036125,0.41292,0.32005,328,6.0666e-10,0,0,0.00015149,0,0,0.22095,0.35522,1,0.36614,0.32473,99400,1.3167,0.67995,0,nan,1,0.072996,0.072996,0.0005,0.0005
1.372e-05,0.036114,0.41376,0.3208,328,5.7757e-10,0,0,0.00015118,0,0,0.22063,0.35483,1,0.36561,0.32437,99400,1.3163,0.6792,0,nan,1,0.073233,0.073233,0.0005,0.0005
1.372e-05,0.036102,0.4146,0.32156,328,5.4848e-10,0,0,0.00015087,0,0,0.22031,0.35443,1,0.36509,0.32401,99400,1.3159,0.67844,0,nan,1,0.07347,0.07347,0.0005,0.0005
1.372e-05,0.03609,0.41545,0.32232,328,5.1939e-10,0,0,0.00015057,0,0,0.21999,0.35404,1,0.36456,0.32365,99400,1.3154,0.67768,0,nan,1,0.073707,0.073707,0.0005,0.0005
1.372e-05,0.036079,0.41629,0.32308,328,5.0087e-10,0,0,0.00015026,0,0,0.21968,0.35364,1,0.36403,0.32328,99400,1.315,0.67692,0,nan,1,0.073944,0.073944,0.0005,0.0005
1.372e-05,0.036067,0.41713,0.32384,328,4.8707e-10,0,0,0.00014996,0,0,0.21936,0.35324,1,0.36351,0.32292,99400,1.3146,0.67616,0,nan,1,0.074181,0.074181,0.0005,0.0005
1.372e-05,0.036055,0.41797,0.3246,328,4.7326e-10,0,0,0.00014966,0,0,0.21904,0.35285,1,0.36298,0.32256,99400,1.3142,0.6754,0,nan,1,0.074418,0.074418,0.0005,0.0005
1.372e-05,0.036044,0.41882,0.32536,328,4.5945e-10,0,0,0.00014935,0,0,0.21873,0.35245,1,0.36246,0.3222,99400,1.3137,0.67464,0,nan,1,0.074655,0.074655,0.0005,0.0005
1.372e-05,0.036032,0.41966,0.32612,328,4.4564e-10,0,0,0.00014905,0,0,0.21841,0.35205,1,0.36193,0.32183,99400,1.3133,0.67388,0,nan,1,0.074892,0.074892,0.0005,0.0005
1.372e-05,0.03602,0.4205,0.32688,328,4.3685e-10,0,0,0.00014875,0,0,0.21809,0.35165,1,0.36141,0.32147,99400,1.3129,0.67312,0,nan,1,0.075129,0.075129,0.0005,0.0005
1.372e-05,0.036009,0.42135,0.32764,328,4.3052e-10,0,0,0.00014846,0,0,0.21777,0.35126,1,0.36088,0.3211,99400,1.3125,0.67236,0,nan,1,0.075366,0.075366,0.0005,0.0005
1.372e-05,0.035997,0.42219,0.3284,328,4.242e-10,0,0,0.00014816,0,0,0.21746,0.35086,1,0.36035,0.32074,99400,1.312,0.6716,0,nan,1,0.075603,0.075603,0.0005,0.0005
1.372e-05,0.035985,0.42303,0.32916,328,4.1787e-10,0,0,0.00014787,0,0,0.21714,0.35046,1,0.35983,0.32038,99400,1.3116,0.67084,0,nan,1,0.07584,0.07584,0.0005,0.0005
1.372e-05,0.035974,0.42388,0.32993,328,4.1154e-10,0,0,0.00014757,0,0,0.21682,0.35006,1,0.3593,0.32001,99400,1.3112,0.67007,0,nan,1,0.076077,0.076077,0.0005,0.0005
1.372e-05,0.035962,0.42472,0.33069,328,4.0699e-10,0,0,0.00014728,0,0,0.2165,0.34966,1,0.35878,0.31965,99400,1.3108,0.66931,0,nan,1,0.076314,0.076314,0.0005,0.0005
1.372e-05,0.03595,0.42556,0.33146,328,4.034e-10,0,0,0.00014699,0,0,0.21619,0.34926,1,0.35825,0.31928,99400,1.3103,0.66854,0,nan,1,0.076551,0.076551,0.0005,0.0005
1.372e-05,0.035939,0.42641,0.33222,328,3.9981e-10,0,0,0.0001467,0,0,0.21587,0.34886,1,0.35772,0.31892,99400,1.3099,0.66778,0,nan,1,0.076788,0.076788,0.0005,0.0005
1.372e-05,0.035927,0.42725,0.33299,328,3.9621e-10,0,0,0.00014641,0,0,0.21555,0.34846,1,0.3572,0.31855,99400,1.3095,0.66701,0,nan,1,0.077025,0.077025,0.0005,0.0005
1.372e-05,0.035915,0.42809,0.33375,328,3.9262e-10,0,0,0.00014612,0,0,0.21523,0.34806,1,0.35667,0.31819,99400,1.3091,0.66625,0,nan,1,0.077262,0.077262,0.0005,0.0005
1.372e-05,0.035904,0.42894,0.33452,328,3.8821e-10,0,0,0.00014583,0,0,0.21492,0.34766,1,0.35615,0.31782,99400,1.3086,0.66548,0,nan,1,0.077499,0.077499,0.0005,0.0005
1.372e-05,0.035892,0.42978,0.33528,328,3.8332e-10,0,0,0.00014555,0,0,0.2146,0.34726,1,0.35562,0.31745,99400,1.3082,0.66472,0,nan,1,0.077736,0.077736,0.0005,0.0005
1.372e-05,0.03588,0.43062,0.33605,328,3.7844e-10,0,0,0.00014526,0,0,0.21428,0.34686,1,0.35509,0.31709,99400,1.3078,0.66395,0,nan,1,0.077973,0.077973,0.0005,0.0005
1.372e-05,0.035869,0.43147,0.33682,328,3.7355e-10,0,0,0.00014498,0,0,0.21396,0.34646,1,0.35457,0.31672,99400,1.3073,0.66318,0,nan,1,0.07821,0.07821,0.0005,0.0005
1.372e-05,0.035857,0.43231,0.33759,328,3.6866e-10,0,0,0.00014469,0,0,0.21365,0.34606,1,0.35404,0.31635,99400,1.3069,0.66241,0,nan,1,0.078447,0.078447,0.0005,0.0005
1.372e-05,0.035845,0.43315,0.33835,328,3.5834e-10,0,0,0.00014441,0,0,0.21333,0.34566,1,0.35352,0.31599,99400,1.3065,0.66165,0,nan,1,0.078684,0.078684,0.0005,0.0005
1.372e-05,0.035834,0.434,0.33912,328,3.4451e-10,0,0,0.00014413,0,0,0.21301,0.34526,1,0.35299,0.31562,99400,1.3061,0.66088,0,nan,1,0.078921,0.078921,0.0005,0.0005
1.372e-05,0.035822,0.43484,0.33989,328,3.3069e-10,0,0,0.00014385,0,0,0.2127,0.34485,1,0.35247,0.31525,99400,1.3056,0.66011,0,nan,1,0.079158,0.079158,0.0005,0.0005
1.372e-05,0.03581,0.43568,0.34066,328,3.1686e-10,0,0,0.00014357,0,0,0.21238,0.34445,1,0.35194,0.31488,99400,1.3052,0.65934,0,nan,1,0.079395,0.079395,0.0005,0.0005
1.372e-05,0.035798,0.43653,0.34143,328,3.0303e-10,0,0,0.00014329,0,0,0.21206,0.34405,1,0.35141,0.31452,99400,1.3048,0.65857,0,nan,1,0.079632,0.079632,0.0005,0.0005
1.372e-05,0.035787,0.43737,0.3422,328,3.0408e-10,0,0,0.00014302,0,0,0.21174,0.34365,1,0.35089,0.31415,99400,1.3044,0.6578,0,nan,1,0.079869,0.079869,0.0005,0.0005
1.372e-05,0.035775,0.43821,0.34298,328,3.156e-10,0,0,0.00014274,0,0,0.21143,0.34324,1,0.35036,0.31378,99400,1.3039,0.65702,0,nan,1,0.080106,0.080106,0.0005,0.0005
1.372e-05,0.035763,0.43906,0.34375,328,3.2712e-10,0,0,0.00014247,0,0,0.21111,0.34284,1,0.34984,0.31341,99400,1.3035,0.65625,0,nan,1,0.080343,0.080343,0.0005,0.0005
1.372e-05,0.035752,0.4399,0.34452,328,3.3865e-10,0,0,0.0001422,0,0,0.21079,0.34244,1,0.34931,0.31304,99400,1.3031,0.65548,0,nan,1,0.08058,0.08058,0.0005,0.0005
1.372e-05,0.03574,0.44074,0.34529,328,3.5017e-10,0,0,0.00014192,0,0,0.21047,0.34203,1,0.34878,0.31267,99400,1.3027,0.65471,0,nan,1,0.080817,0.080817,0.0005,0.0005
1.372e-05,0.035728,0.44159,0.34607,328,3.7273e-10,0,0,0.00014165,0,0,0.21016,0.34163,1,0.34826,0.3123,99400,1.3022,0.65393,0,nan,1,0.081054,0.081054,0.0005,0.0005
1.372e-05,0.035717,0.44243,0.34684,328,4.0378e-10,0,0,0.00014138,0,0,0.20984,0.34122,1,0.34773,0.31193,99400,1.3018,0.65316,0,nan,1,0.081291,0.081291,0.0005,0.0005
1.372e-05,0.035705,0.44327,0.34762,328,4.3482e-10,0,0,0.00014112,0,0,0.20952,0.34082,1,0.34721,0.31156,99400,1.3014,0.65238,0,nan,1,0.081528,0.081528,0.0005,0.0005
1.372e-05,0.035693,0.44411,0.34839,328,4.6587e-10,0,0,0.00014085,0,0,0.2092,0.34041,1,0.34668,0.31119,99400,1.301,0.65161,0,nan,1,0.081765,0.081765,0.0005,0.0005
1.372e-05,0.035682,0.44496,0.34917,328,4.9691e-10,0,0,0.00014058,0,0,0.20889,0.34001,1,0.34615,0.31082,99400,1.3005,0.65083,0,nan,1,0.082002,0.082002,0.0005,0.0005
1.372e-05,0.03567,0.4458,0.34994,328,5.1481e-10,0,0,0.00014031,0,0,0.20857,0.3396,1,0.34563,0.31045,99400,1.3001,0.65006,0,nan,1,0.082239,0.082239,0.0005,0.0005
1.372e-05,0.035658,0.44664,0.35072,328,5.217e-10,0,0,0.00014005,0,0,0.20825,0.3392,1,0.3451,0.31008,99400,1.2997,0.64928,0,nan,1,0.082476,0.082476,0.0005,0.0005
1.372e-05,0.035647,0.44749,0.3515,328,5.2859e-10,0,0,0.00013979,0,0,0.20794,0.33879,1,0.34458,0.30971,99400,1.2993,0.6485,0,nan,1,0.082713,0.082713,0.0005,0.0005
1.372e-05,0.035635,0.44833,0.35228,328,5.3548e-10,0,0,0.00013952,0,0,0.20762,0.33839,1,0.34405,0.30934,99400,1.2988,0.64772,0,nan,1,0.08295,0.08295,0.0005,0.0005
1.372e-05,0.035623,0.44917,0.35305,328,5.4237e-10,0,0,0.00013926,0,0,0.2073,0.33798,1,0.34353,0.30897,99400,1.2984,0.64695,0,nan,1,0.083187,0.083187,0.0005,0.0005
1.372e-05,0.035612,0.45002,0.35383,328,5.4305e-10,0,0,0.000139,0,0,0.20698,0.33757,1,0.343,0.3086,99400,1.298,0.64617,0,nan,1,0.083424,0.083424,0.0005,0.0005
1.372e-05,0.0356,0.45086,0.35461,328,5.3807e-10,0,0,0.00013874,0,0,0.20667,0.33716,1,0.34247,0.30822,99400,1.2976,0.64539,0,nan,1,0.083661,0.083661,0.0005,0.0005
1.372e-05,0.035588,0.4517,0.35539,328,5.3309e-10,0,0,0.00013848,0,0,0.20635,0.33676,1,0.34195,0.30785,99400,1.2971,0.64461,0,nan,1,0.083898,0.083898,0.0005,0.0005
1.372e-05,0.035577,0.45255,0.35617,328,5.2811e-10,0,0,0.00013822,0,0,0.20603,0.33635,1,0.34142,0.30748,99400,1.2967,0.64383,0,nan,1,0.084135,0.084135,0.0005,0.0005
1.372e-05,0.035565,0.45339,0.35695,328,5.2313e-10,0,0,0.00013796,0,0,0.20571,0.33594,1,0.3409,0.30711,99400,1.2963,0.64305,0,nan,1,0.084372,0.084372,0.0005,0.0005
1.372e-05,0.035553,0.45423,0.35773,328,5.3021e-10,0,0,0.00013771,0,0,0.2054,0.33553,1,0.34037,0.30673,99400,1.2959,0.64227,0,nan,1,0.084609,0.084609,0.0005,0.0005
1.372e-05,0.035542,0.45508,0.35852,328,5.4924e-10,0,0,0.00013745,0,0,0.20508,0.33513,1,0.33984,0.30636,99400,1.2954,0.64148,0,nan,1,0.084846,0.084846,0.0005,0.0005
1.372e-05,0.03553,0.45592,0.3593,328,5.6827e-10,0,0,0.0001372,0,0,0.20476,0.33472,1,0.33932,0.30599,99400,1.295,0.6407,0,nan,1,0.085083,0.085083,0.0005,0.0005
1.372e-05,0.035518,0.45676,0.36008,328,5.873e-10,0,0,0.00013695,0,0,0.20444,0.33431,1,0.33879,0.30561,99400,1.2946,0.63992,0,nan,1,0.08532,0.08532,0.0005,0.0005
1.372e-05,0.035507,0.45761,0.36086,328,6.0633e-10,0,0,0.00013669,0,0,0.20413,0.3339,1,0.33827,0.30524,99400,1.2942,0.63914,0,nan,1,0.085557,0.085557,0.0005,0.0005
1.372e-05,0.035495,0.45845,0.36165,328,6.2436e-10,0,0,0.00013644,0,0,0.20381,0.33349,1,0.33774,0.30486,99400,1.2937,0.63835,0,nan,1,0.085794,0.085794,0.0005,0.0005
1.372e-05,0.035483,0.45929,0.36243,328,6.4132e-10,0,0,0.00013619,0,0,0.20349,0.33308,1,0.33721,0.30449,99400,1.2933,0.63757,0,nan,1,0.086031,0.086031,0.0005,0.0005
1.372e-05,0.035472,0.46014,0.36322,328,6.5828e-10,0,0,0.00013594,0,0,0.20318,0.33267,1,0.33669,0.30411,99400,1.2929,0.63678,0,nan,1,0.086268,0.086268,0.0005,0.0005
1.372e-05,0.03546,0.46098,0.364,328,6.7524e-10,0,0,0.00013569,0,0,0.20286,0.33226,1,0.33616,0.30374,99400,1.2925,0.636,0,nan,1,0.086505,0.086505,0.0005,0.0005
1.372e-05,0.035448,0.46182,0.36479,328,6.922e-10,0,0,0.00013545,0,0,0.20254,0.33185,1,0.33564,0.30336,99400,1.292,0.63521,0,nan,1,0.086742,0.086742,0.0005,0.0005
1.372e-05,0.035437,0.46267,0.36557,328,6.8643e-10,0,0,0.0001352,0,0,0.20222,0.33144,1,0.33511,0.30299,99400,1.2916,0.63443,0,nan,1,0.086979,0.086979,0.0005,0.0005
1.372e-05,0.035425,0.46351,0.36636,328,6.5398e-10,0,0,0.00013495,0,0,0.20191,0.33103,1,0.33458,0.30261,99400,1.2912,0.63364,0,nan,1,0.087216,0.087216,0.0005,0.0005
1.372e-05,0.035413,0.46435,0.36715,328,6.2154e-10,0,0,0.00013471,0,0,0.20159,0.33062,1,0.33406,0.30224,99400,1.2908,0.63285,0,nan,1,0.087453,0.087453,0.0005,0.0005
1.372e-05,0.035402,0.4652,0.36794,328,5.8909e-10,0,0,0.00013446,0,0,0.20127,0.3302,1,0.33353,0.30186,99400,1.2903,0.63206,0,nan,1,0.08769,0.08769,0.0005,0.0005
1.372e-05,0.03539,0.46604,0.36872,328,5.5664e-10,0,0,0.00013422,0,0,0.20095,0.32979,1,0.33301,0.30148,99400,1.2899,0.63128,0,nan,1,0.087927,0.087927,0.0005,0.0005
1.372e-05,0.035378,0.46688,0.36951,328,5.3529e-10,0,0,0.00013398,0,0,0.20064,0.32938,1,0.33248,0.30111,99400,1.2895,0.63049,0,nan,1,0.088164,0.088164,0.0005,0.0005
1.372e-05,0.035367,0.46773,0.3703,328,5.2814e-10,0,0,0.00013374,0,0,0.20032,0.32897,1,0.33196,0.30073,99400,1.2891,0.6297,0,nan,1,0.088401,0.088401,0.0005,0.0005
1.372e-05,0.035355,0.46857,0.37109,328,5.2099e-10,0,0,0.0001335,0,0,0.2,0.32855,1,0.33143,0.30035,99400,1.2886,0.62891,0,nan,1,0.088638,0.088638,0.0005,0.0005
1.372e-05,0.035343,0.46941,0.37188,328,5.1384e-10,0,0,0.00013326,0,0,0.19968,0.32814,1,0.3309,0.29997,99400,1.2882,0.62812,0,nan,1,0.088875,0.088875,0.0005,0.0005
1.372e-05,0.035332,0.47026,0.37267,328,5.0669e-10,0,0,0.00013302,0,0,0.19937,0.32773,1,0.33038,0.2996,99400,1.2878,0.62733,0,nan,1,0.089112,0.089112,0.0005,0.0005
1.372e-05,0.03532,0.4711,0.37347,328,5.2427e-10,0,0,0.00013278,0,0,0.19905,0.32731,1,0.32985,0.29922,99400,1.2874,0.62653,0,nan,1,0.089349,0.089349,0.0005,0.0005
1.372e-05,0.035308,0.47194,0.37426,328,5.7634e-10,0,0,0.00013254,0,0,0.19873,0.3269,1,0.32933,0.29884,99400,1.2869,0.62574,0,nan,1,0.089586,0.089586,0.0005,0.0005
