"DEff","Mg","N2","N2Mass","T","U:0","U:1","U:2","UD:0","UD:1","UD:2","acetone","acetoneMass","epsEff","methanol","methanolMass","p","rho","sumWithoutRef","sumZones","phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.372e-05,0.039202,0.19677,0.14054,328,0.00015525,0,0,0.00014498,0,0,0.30555,0.4527,1,0.49768,0.40676,99400,1.4288,0.85946,0,nan,1,0.030336,0.030336,0.0005,0.0005
1.372e-05,0.039197,0.19715,0.14083,328,0.00015527,0,0,0.00014493,0,0,0.30544,0.45258,1,0.49742,0.40659,99400,1.4287,0.85917,0,nan,1,0.030573,0.030573,0.0005,0.0005
1.372e-05,0.039193,0.19752,0.14111,328,0.00015528,0,0,0.00014487,0,0,0.30532,0.45246,1,0.49716,0.40643,99400,1.4285,0.85889,0,nan,1,0.03081,0.03081,0.0005,0.0005
1.372e-05,0.039188,0.1979,0.1414,328,0.0001553,0,0,0.00014482,0,0,0.3052,0.45234,1,0.4969,0.40626,99400,1.4283,0.8586,0,nan,1,0.031047,0.031047,0.0005,0.0005
1.372e-05,0.039183,0.19828,0.14169,328,0.00015532,0,0,0.00014477,0,0,0.30509,0.45222,1,0.49664,0.40609,99400,1.4282,0.85831,0,nan,1,0.031284,0.031284,0.0005,0.0005
1.372e-05,0.039179,0.19865,0.14197,328,0.00015534,0,0,0.00014471,0,0,0.30497,0.4521,1,0.49637,0.40593,99400,1.428,0.85803,0,nan,1,0.031521,0.031521,0.0005,0.0005
1.372e-05,0.039174,0.19903,0.14226,328,0.00015536,0,0,0.00014466,0,0,0.30486,0.45198,1,0.49611,0.40576,99400,1.4278,0.85774,0,nan,1,0.031758,0.031758,0.0005,0.0005
1.372e-05,0.03917,0.19941,0.14255,328,0.00015537,0,0,0.00014461,0,0,0.30474,0.45186,1,0.49585,0.40559,99400,1.4277,0.85745,0,nan,1,0.031995,0.031995,0.0005,0.0005
1.372e-05,0.039165,0.19979,0.14283,328,0.00015539,0,0,0.00014456,0,0,0.30462,0.45174,1,0.49559,0.40543,99400,1.4275,0.85717,0,nan,1,0.032232,0.032232,0.0005,0.0005
1.372e-05,0.039161,0.20017,0.14312,328,0.00015541,0,0,0.0001445,0,0,0.30451,0.45162,1,0.49532,0.40526,99400,1.4273,0.85688,0,nan,1,0.032469,0.032469,0.0005,0.0005
1.372e-05,0.039156,0.20055,0.14341,328,0.00015543,0,0,0.00014445,0,0,0.30439,0.4515,1,0.49506,0.40509,99400,1.4272,0.85659,0,nan,1,0.032706,0.032706,0.0005,0.0005
1.372e-05,0.039151,0.20093,0.1437,328,0.00015545,0,0,0.0001444,0,0,0.30427,0.45138,1,0.49479,0.40492,99400,1.427,0.8563,0,nan,1,0.032943,0.032943,0.0005,0.0005
1.372e-05,0.039147,0.20132,0.14399,328,0.00015547,0,0,0.00014435,0,0,0.30415,0.45126,1,0.49453,0.40475,99400,1.4268,0.85601,0,nan,1,0.03318,0.03318,0.0005,0.0005
1.372e-05,0.039142,0.2017,0.14428,328,0.00015548,0,0,0.0001443,0,0,0.30404,0.45113,1,0.49427,0.40458,99400,1.4267,0.85572,0,nan,1,0.033417,0.033417,0.0005,0.0005
1.372e-05,0.039138,0.20208,0.14458,328,0.0001555,0,0,0.00014425,0,0,0.30392,0.45101,1,0.494,0.40441,99400,1.4265,0.85542,0,nan,1,0.033654,0.033654,0.0005,0.0005
1.372e-05,0.039133,0.20247,0.14487,328,0.00015552,0,0,0.00014419,0,0,0.3038,0.45089,1,0.49373,0.40424,99400,1.4263,0.85513,0,nan,1,0.033891,0.033891,0.0005,0.0005
1.372e-05,0.039128,0.20285,0.14516,328,0.00015554,0,0,0.00014414,0,0,0.30368,0.45077,1,0.49347,0.40407,99400,1.4262,0.85484,0,nan,1,0.034128,0.034128,0.0005,0.0005
1.372e-05,0.039124,0.20324,0.14545,328,0.00015556,0,0,0.00014409,0,0,0.30356,0.45064,1,0.4932,0.4039,99400,1.426,0.85455,0,nan,1,0.034365,0.034365,0.0005,0.0005
1.372e-05,0.039119,0.20362,0.14575,328,0.00015558,0,0,0.00014404,0,0,0.30344,0.45052,1,0.49294,0.40373,99400,1.4258,0.85425,0,nan,1,0.034602,0.034602,0.0005,0.0005
1.372e-05,0.039114,0.20401,0.14604,328,0.0001556,0,0,0.00014399,0,0,0.30332,0.4504,1,0.49267,0.40356,99400,1.4257,0.85396,0,nan,1,0.034839,0.034839,0.0005,0.0005
1.372e-05,0.03911,0.2044,0.14634,328,0.00015561,0,0,0.00014394,0,0,0.3032,0.45027,1,0.4924,0.40339,99400,1.4255,0.85366,0,nan,1,0.035076,0.035076,0.0005,0.0005
1.372e-05,0.039105,0.20478,0.14663,328,0.00015563,0,0,0.00014389,0,0,0.30308,0.45015,1,0.49213,0.40322,99400,1.4253,0.85337,0,nan,1,0.035313,0.035313,0.0005,0.0005
1.372e-05,0.0391,0.20517,0.14693,328,0.00015565,0,0,0.00014384,0,0,0.30296,0.45003,1,0.49186,0.40305,99400,1.4251,0.85307,0,nan,1,0.03555,0.03555,0.0005,0.0005
1.372e-05,0.039096,0.20556,0.14722,328,0.00015567,0,0,0.00014379,0,0,0.30284,0.4499,1,0.4916,0.40288,99400,1.425,0.85278,0,nan,1,0.035787,0.035787,0.0005,0.0005
1.372e-05,0.039091,0.20595,0.14752,328,0.00015569,0,0,0.00014374,0,0,0.30272,0.44978,1,0.49133,0.4027,99400,1.4248,0.85248,0,nan,1,0.036024,0.036024,0.0005,0.0005
1.372e-05,0.039086,0.20634,0.14782,328,0.00015571,0,0,0.00014369,0,0,0.3026,0.44965,1,0.49106,0.40253,99400,1.4246,0.85218,0,nan,1,0.036261,0.036261,0.0005,0.0005
1.372e-05,0.039081,0.20673,0.14811,328,0.00015573,0,0,0.00014364,0,0,0.30248,0.44953,1,0.49079,0.40236,99400,1.4245,0.85189,0,nan,1,0.036498,0.036498,0.0005,0.0005
1.372e-05,0.039077,0.20712,0.14841,328,0.00015575,0,0,0.00014359,0,0,0.30236,0.4494,1,0.49052,0.40219,99400,1.4243,0.85159,0,nan,1,0.036735,0.036735,0.0005,0.0005
1.372e-05,0.039072,0.20751,0.14871,328,0.00015576,0,0,0.00014354,0,0,0.30224,0.44928,1,0.49025,0.40201,99400,1.4241,0.85129,0,nan,1,0.036972,0.036972,0.0005,0.0005
1.372e-05,0.039067,0.20791,0.14901,328,0.00015578,0,0,0.00014349,0,0,0.30212,0.44915,1,0.48997,0.40184,99400,1.4239,0.85099,0,nan,1,0.037209,0.037209,0.0005,0.0005
1.372e-05,0.039062,0.2083,0.14931,328,0.0001558,0,0,0.00014345,0,0,0.302,0.44902,1,0.4897,0.40167,99400,1.4238,0.85069,0,nan,1,0.037446,0.037446,0.0005,0.0005
1.372e-05,0.039058,0.2087,0.14961,328,0.00015582,0,0,0.0001434,0,0,0.30187,0.4489,1,0.48943,0.40149,99400,1.4236,0.85039,0,nan,1,0.037683,0.037683,0.0005,0.0005
1.372e-05,0.039053,0.20909,0.14991,328,0.00015584,0,0,0.00014335,0,0,0.30175,0.44877,1,0.48916,0.40132,99400,1.4234,0.85009,0,nan,1,0.03792,0.03792,0.0005,0.0005
1.372e-05,0.039048,0.20948,0.15021,328,0.00015586,0,0,0.0001433,0,0,0.30163,0.44864,1,0.48889,0.40114,99400,1.4232,0.84979,0,nan,1,0.038157,0.038157,0.0005,0.0005
1.372e-05,0.039043,0.20988,0.15052,328,0.00015588,0,0,0.00014325,0,0,0.30151,0.44852,1,0.48861,0.40097,99400,1.4231,0.84948,0,nan,1,0.038394,0.038394,0.0005,0.0005
1.372e-05,0.039039,0.21028,0.15082,328,0.0001559,0,0,0.0001432,0,0,0.30138,0.44839,1,0.48834,0.40079,99400,1.4229,0.84918,0,nan,1,0.038631,0.038631,0.0005,0.0005
1.372e-05,0.039034,0.21067,0.15112,328,0.00015592,0,0,0.00014315,0,0,0.30126,0.44826,1,0.48806,0.40062,99400,1.4227,0.84888,0,nan,1,0.038868,0.038868,0.0005,0.0005
1.372e-05,0.039029,0.21107,0.15143,328,0.00015594,0,0,0.00014311,0,0,0.30114,0.44813,1,0.48779,0.40044,99400,1.4225,0.84857,0,nan,1,0.039105,0.039105,0.0005,0.0005
1.372e-05,0.039024,0.21147,0.15173,328,0.00015595,0,0,0.00014306,0,0,0.30101,0.448,1,0.48752,0.40027,99400,1.4224,0.84827,0,nan,1,0.039342,0.039342,0.0005,0.0005
1.372e-05,0.039019,0.21187,0.15204,328,0.00015597,0,0,0.00014301,0,0,0.30089,0.44787,1,0.48724,0.40009,99400,1.4222,0.84796,0,nan,1,0.039579,0.039579,0.0005,0.0005
1.372e-05,0.039014,0.21227,0.15234,328,0.00015599,0,0,0.00014296,0,0,0.30077,0.44774,1,0.48697,0.39991,99400,1.422,0.84766,0,nan,1,0.039816,0.039816,0.0005,0.0005
1.372e-05,0.03901,0.21267,0.15265,328,0.00015601,0,0,0.00014292,0,0,0.30064,0.44762,1,0.48669,0.39974,99400,1.4218,0.84735,0,nan,1,0.040053,0.040053,0.0005,0.0005
1.372e-05,0.039005,0.21307,0.15295,328,0.00015603,0,0,0.00014287,0,0,0.30052,0.44749,1,0.48641,0.39956,99400,1.4217,0.84705,0,nan,1,0.04029,0.04029,0.0005,0.0005
1.372e-05,0.039,0.21347,0.15326,328,0.00015605,0,0,0.00014282,0,0,0.30039,0.44736,1,0.48614,0.39938,99400,1.4215,0.84674,0,nan,1,0.040527,0.040527,0.0005,0.0005
1.372e-05,0.038995,0.21387,0.15357,328,0.00015607,0,0,0.00014278,0,0,0.30027,0.44723,1,0.48586,0.3992,99400,1.4213,0.84643,0,nan,1,0.040764,0.040764,0.0005,0.0005
1.372e-05,0.03899,0.21428,0.15388,328,0.00015609,0,0,0.00014273,0,0,0.30014,0.4471,1,0.48558,0.39903,99400,1.4211,0.84612,0,nan,1,0.041001,0.041001,0.0005,0.0005
1.372e-05,0.038985,0.21468,0.15419,328,0.00015611,0,0,0.00014268,0,0,0.30002,0.44696,1,0.4853,0.39885,99400,1.4209,0.84581,0,nan,1,0.041238,0.041238,0.0005,0.0005
1.372e-05,0.03898,0.21508,0.1545,328,0.00015613,0,0,0.00014264,0,0,0.29989,0.44683,1,0.48503,0.39867,99400,1.4208,0.8455,0,nan,1,0.041475,0.041475,0.0005,0.0005
1.372e-05,0.038975,0.21549,0.15481,328,0.00015615,0,0,0.00014259,0,0,0.29977,0.4467,1,0.48475,0.39849,99400,1.4206,0.84519,0,nan,1,0.041712,0.041712,0.0005,0.0005
1.372e-05,0.03897,0.21589,0.15512,328,0.00015617,0,0,0.00014254,0,0,0.29964,0.44657,1,0.48447,0.39831,99400,1.4204,0.84488,0,nan,1,0.041949,0.041949,0.0005,0.0005
1.372e-05,0.038965,0.2163,0.15543,328,0.00015619,0,0,0.0001425,0,0,0.29951,0.44644,1,0.48419,0.39813,99400,1.4202,0.84457,0,nan,1,0.042186,0.042186,0.0005,0.0005
1.372e-05,0.038961,0.21671,0.15574,328,0.00015621,0,0,0.00014245,0,0,0.29939,0.44631,1,0.48391,0.39795,99400,1.42,0.84426,0,nan,1,0.042423,0.042423,0.0005,0.0005
1.372e-05,0.038956,0.21711,0.15605,328,0.00015623,0,0,0.00014241,0,0,0.29926,0.44617,1,0.48363,0.39777,99400,1.4199,0.84395,0,nan,1,0.04266,0.04266,0.0005,0.0005
1.372e-05,0.038951,0.21752,0.15637,328,0.00015625,0,0,0.00014236,0,0,0.29913,0.44604,1,0.48335,0.39759,99400,1.4197,0.84363,0,nan,1,0.042897,0.042897,0.0005,0.0005
1.372e-05,0.038946,0.21793,0.15668,328,0.00015627,0,0,0.00014231,0,0,0.29901,0.44591,1,0.48307,0.39741,99400,1.4195,0.84332,0,nan,1,0.043134,0.043134,0.0005,0.0005
1.372e-05,0.038941,0.21834,0.15699,328,0.00015629,0,0,0.00014227,0,0,0.29888,0.44577,1,0.48278,0.39723,99400,1.4193,0.84301,0,nan,1,0.043371,0.043371,0.0005,0.0005
1.372e-05,0.038936,0.21875,0.15731,328,0.00015631,0,0,0.00014222,0,0,0.29875,0.44564,1,0.4825,0.39705,99400,1.4191,0.84269,0,nan,1,0.043608,0.043608,0.0005,0.0005
1.372e-05,0.038931,0.21916,0.15762,328,0.00015633,0,0,0.00014218,0,0,0.29862,0.44551,1,0.48222,0.39687,99400,1.419,0.84238,0,nan,1,0.043845,0.043845,0.0005,0.0005
1.372e-05,0.038926,0.21957,0.15794,328,0.00015635,0,0,0.00014213,0,0,0.29849,0.44537,1,0.48194,0.39669,99400,1.4188,0.84206,0,nan,1,0.044082,0.044082,0.0005,0.0005
1.372e-05,0.038921,0.21998,0.15826,328,0.00015637,0,0,0.00014209,0,0,0.29836,0.44524,1,0.48166,0.3965,99400,1.4186,0.84174,0,nan,1,0.044319,0.044319,0.0005,0.0005
1.372e-05,0.038916,0.22039,0.15857,328,0.00015639,0,0,0.00014205,0,0,0.29824,0.4451,1,0.48137,0.39632,99400,1.4184,0.84143,0,nan,1,0.044556,0.044556,0.0005,0.0005
1.372e-05,0.038911,0.22081,0.15889,328,0.00015641,0,0,0.000142,0,0,0.29811,0.44497,1,0.48109,0.39614,99400,1.4182,0.84111,0,nan,1,0.044793,0.044793,0.0005,0.0005
1.372e-05,0.038906,0.22122,0.15921,328,0.00015643,0,0,0.00014196,0,0,0.29798,0.44483,1,0.4808,0.39596,99400,1.418,0.84079,0,nan,1,0.04503,0.04503,0.0005,0.0005
1.372e-05,0.038901,0.22163,0.15953,328,0.00015645,0,0,0.00014191,0,0,0.29785,0.4447,1,0.48052,0.39577,99400,1.4179,0.84047,0,nan,1,0.045267,0.045267,0.0005,0.0005
1.372e-05,0.038895,0.22205,0.15985,328,0.00015647,0,0,0.00014187,0,0,0.29772,0.44456,1,0.48023,0.39559,99400,1.4177,0.84015,0,nan,1,0.045504,0.045504,0.0005,0.0005
1.372e-05,0.03889,0.22247,0.16017,328,0.00015649,0,0,0.00014182,0,0,0.29759,0.44443,1,0.47995,0.39541,99400,1.4175,0.83983,0,nan,1,0.045741,0.045741,0.0005,0.0005
1.372e-05,0.038885,0.22288,0.16049,328,0.00015651,0,0,0.00014178,0,0,0.29746,0.44429,1,0.47966,0.39522,99400,1.4173,0.83951,0,nan,1,0.045978,0.045978,0.0005,0.0005
1.372e-05,0.03888,0.2233,0.16081,328,0.00015653,0,0,0.00014174,0,0,0.29733,0.44415,1,0.47938,0.39504,99400,1.4171,0.83919,0,nan,1,0.046215,0.046215,0.0005,0.0005
1.372e-05,0.038875,0.22371,0.16113,328,0.00015655,0,0,0.00014169,0,0,0.2972,0.44402,1,0.47909,0.39485,99400,1.4169,0.83887,0,nan,1,0.046452,0.046452,0.0005,0.0005
1.372e-05,0.03887,0.22413,0.16146,328,0.00015657,0,0,0.00014165,0,0,0.29707,0.44388,1,0.4788,0.39467,99400,1.4168,0.83854,0,nan,1,0.046689,0.046689,0.0005,0.0005
1.372e-05,0.038865,0.22455,0.16178,328,0.00015659,0,0,0.00014161,0,0,0.29693,0.44374,1,0.47851,0.39448,99400,1.4166,0.83822,0,nan,1,0.046926,0.046926,0.0005,0.0005
1.372e-05,0.03886,0.22497,0.1621,328,0.00015661,0,0,0.00014156,0,0,0.2968,0.4436,1,0.47822,0.3943,99400,1.4164,0.8379,0,nan,1,0.047163,0.047163,0.0005,0.0005
1.372e-05,0.038855,0.22539,0.16243,328,0.00015663,0,0,0.00014152,0,0,0.29667,0.44346,1,0.47794,0.39411,99400,1.4162,0.83757,0,nan,1,0.0474,0.0474,0.0005,0.0005
1.372e-05,0.03885,0.22581,0.16275,328,0.00015666,0,0,0.00014148,0,0,0.29654,0.44332,1,0.47765,0.39393,99400,1.416,0.83725,0,nan,1,0.047637,0.047637,0.0005,0.0005
1.372e-05,0.038844,0.22624,0.16308,328,0.00015668,0,0,0.00014143,0,0,0.29641,0.44319,1,0.47736,0.39374,99400,1.4158,0.83692,0,nan,1,0.047874,0.047874,0.0005,0.0005
1.372e-05,0.038839,0.22666,0.1634,328,0.0001567,0,0,0.00014139,0,0,0.29627,0.44305,1,0.47707,0.39355,99400,1.4156,0.8366,0,nan,1,0.048111,0.048111,0.0005,0.0005
1.372e-05,0.038834,0.22708,0.16373,328,0.00015672,0,0,0.00014135,0,0,0.29614,0.44291,1,0.47678,0.39336,99400,1.4154,0.83627,0,nan,1,0.048348,0.048348,0.0005,0.0005
1.372e-05,0.038829,0.2275,0.16406,328,0.00015674,0,0,0.00014131,0,0,0.29601,0.44277,1,0.47649,0.39318,99400,1.4153,0.83594,0,nan,1,0.048585,0.048585,0.0005,0.0005
1.372e-05,0.038824,0.22793,0.16438,328,0.00015676,0,0,0.00014126,0,0,0.29588,0.44263,1,0.4762,0.39299,99400,1.4151,0.83562,0,nan,1,0.048822,0.048822,0.0005,0.0005
1.372e-05,0.038819,0.22835,0.16471,328,0.00015678,0,0,0.00014122,0,0,0.29574,0.44249,1,0.4759,0.3928,99400,1.4149,0.83529,0,nan,1,0.049059,0.049059,0.0005,0.0005
1.372e-05,0.038813,0.22878,0.16504,328,0.0001568,0,0,0.00014118,0,0,0.29561,0.44234,1,0.47561,0.39261,99400,1.4147,0.83496,0,nan,1,0.049296,0.049296,0.0005,0.0005
1.372e-05,0.038808,0.22921,0.16537,328,0.00015682,0,0,0.00014114,0,0,0.29547,0.4422,1,0.47532,0.39242,99400,1.4145,0.83463,0,nan,1,0.049533,0.049533,0.0005,0.0005
1.372e-05,0.038803,0.22963,0.1657,328,0.00015684,0,0,0.0001411,0,0,0.29534,0.44206,1,0.47503,0.39224,99400,1.4143,0.8343,0,nan,1,0.04977,0.04977,0.0005,0.0005
1.372e-05,0.038798,0.23006,0.16603,328,0.00015686,0,0,0.00014106,0,0,0.2952,0.44192,1,0.47473,0.39205,99400,1.4141,0.83397,0,nan,1,0.050007,0.050007,0.0005,0.0005
1.372e-05,0.038792,0.23049,0.16637,328,0.00015689,0,0,0.00014101,0,0,0.29507,0.44178,1,0.47444,0.39186,99400,1.4139,0.83363,0,nan,1,0.050244,0.050244,0.0005,0.0005
1.372e-05,0.038787,0.23092,0.1667,328,0.00015691,0,0,0.00014097,0,0,0.29493,0.44163,1,0.47415,0.39167,99400,1.4137,0.8333,0,nan,1,0.050481,0.050481,0.0005,0.0005
1.372e-05,0.038782,0.23135,0.16703,328,0.00015693,0,0,0.00014093,0,0,0.2948,0.44149,1,0.47385,0.39148,99400,1.4135,0.83297,0,nan,1,0.050718,0.050718,0.0005,0.0005
1.372e-05,0.038777,0.23178,0.16736,328,0.00015695,0,0,0.00014089,0,0,0.29466,0.44135,1,0.47356,0.39129,99400,1.4133,0.83264,0,nan,1,0.050955,0.050955,0.0005,0.0005
1.372e-05,0.038771,0.23221,0.1677,328,0.00015697,0,0,0.00014085,0,0,0.29453,0.44121,1,0.47326,0.3911,99400,1.4132,0.8323,0,nan,1,0.051192,0.051192,0.0005,0.0005
1.372e-05,0.038766,0.23264,0.16803,328,0.00015699,0,0,0.00014081,0,0,0.29439,0.44106,1,0.47297,0.3909,99400,1.413,0.83197,0,nan,1,0.051429,0.051429,0.0005,0.0005
1.372e-05,0.038761,0.23308,0.16837,328,0.00015701,0,0,0.00014077,0,0,0.29425,0.44092,1,0.47267,0.39071,99400,1.4128,0.83163,0,nan,1,0.051666,0.051666,0.0005,0.0005
1.372e-05,0.038755,0.23351,0.16871,328,0.00015704,0,0,0.00014073,0,0,0.29412,0.44077,1,0.47237,0.39052,99400,1.4126,0.83129,0,nan,1,0.051903,0.051903,0.0005,0.0005
1.372e-05,0.03875,0.23394,0.16904,328,0.00015706,0,0,0.00014069,0,0,0.29398,0.44063,1,0.47208,0.39033,99400,1.4124,0.83096,0,nan,1,0.05214,0.05214,0.0005,0.0005
1.372e-05,0.038745,0.23438,0.16938,328,0.00015708,0,0,0.00014065,0,0,0.29384,0.44048,1,0.47178,0.39014,99400,1.4122,0.83062,0,nan,1,0.052377,0.052377,0.0005,0.0005
1.372e-05,0.038739,0.23481,0.16972,328,0.0001571,0,0,0.00014061,0,0,0.29371,0.44034,1,0.47148,0.38994,99400,1.412,0.83028,0,nan,1,0.052614,0.052614,0.0005,0.0005
1.372e-05,0.038734,0.23525,0.17006,328,0.00015712,0,0,0.00014057,0,0,0.29357,0.44019,1,0.47118,0.38975,99400,1.4118,0.82994,0,nan,1,0.052851,0.052851,0.0005,0.0005
1.372e-05,0.038729,0.23569,0.1704,328,0.00015714,0,0,0.00014053,0,0,0.29343,0.44005,1,0.47088,0.38956,99400,1.4116,0.8296,0,nan,1,0.053088,0.053088,0.0005,0.0005
1.372e-05,0.038723,0.23612,0.17074,328,0.00015717,0,0,0.00014049,0,0,0.29329,0.4399,1,0.47058,0.38936,99400,1.4114,0.82926,0,nan,1,0.053325,0.053325,0.0005,0.0005
1.372e-05,0.038718,0.23656,0.17108,328,0.00015719,0,0,0.00014045,0,0,0.29316,0.43975,1,0.47028,0.38917,99400,1.4112,0.82892,0,nan,1,0.053562,0.053562,0.0005,0.0005
1.372e-05,0.038713,0.237,0.17142,328,0.00015721,0,0,0.00014041,0,0,0.29302,0.43961,1,0.46998,0.38898,99400,1.411,0.82858,0,nan,1,0.053799,0.053799,0.0005,0.0005
1.372e-05,0.038707,0.23744,0.17176,328,0.00015723,0,0,0.00014037,0,0,0.29288,0.43946,1,0.46968,0.38878,99400,1.4108,0.82824,0,nan,1,0.054036,0.054036,0.0005,0.0005
1.372e-05,0.038702,0.23788,0.1721,328,0.00015725,0,0,0.00014033,0,0,0.29274,0.43931,1,0.46938,0.38859,99400,1.4106,0.8279,0,nan,1,0.054273,0.054273,0.0005,0.0005
1.372e-05,0.038696,0.23832,0.17245,328,0.00015728,0,0,0.00014029,0,0,0.2926,0.43916,1,0.46908,0.38839,99400,1.4104,0.82755,0,nan,1,0.05451,0.05451,0.0005,0.0005
1.372e-05,0.038691,0.23876,0.17279,328,0.0001573,0,0,0.00014025,0,0,0.29246,0.43902,1,0.46878,0.3882,99400,1.4102,0.82721,0,nan,1,0.054747,0.054747,0.0005,0.0005
1.372e-05,0.038686,0.23921,0.17313,328,0.00015732,0,0,0.00014022,0,0,0.29232,0.43887,1,0.46848,0.388,99400,1.41,0.82687,0,nan,1,0.054984,0.054984,0.0005,0.0005
1.372e-05,0.03868,0.23965,0.17348,328,0.00015734,0,0,0.00014018,0,0,0.29218,0.43872,1,0.46817,0.3878,99400,1.4098,0.82652,0,nan,1,0.055221,0.055221,0.0005,0.0005
1.372e-05,0.038675,0.24009,0.17383,328,0.00015736,0,0,0.00014014,0,0,0.29204,0.43857,1,0.46787,0.38761,99400,1.4096,0.82617,0,nan,1,0.055458,0.055458,0.0005,0.0005
1.372e-05,0.038669,0.24054,0.17417,328,0.00015739,0,0,0.0001401,0,0,0.2919,0.43842,1,0.46757,0.38741,99400,1.4094,0.82583,0,nan,1,0.055695,0.055695,0.0005,0.0005
1.372e-05,0.038664,0.24098,0.17452,328,0.00015741,0,0,0.00014006,0,0,0.29176,0.43827,1,0.46726,0.38721,99400,1.4092,0.82548,0,nan,1,0.055932,0.055932,0.0005,0.0005
1.372e-05,0.038658,0.24143,0.17487,328,0.00015743,0,0,0.00014002,0,0,0.29161,0.43812,1,0.46696,0.38701,99400,1.409,0.82513,0,nan,1,0.056169,0.056169,0.0005,0.0005
1.372e-05,0.038653,0.24188,0.17522,328,0.00015745,0,0,0.00013999,0,0,0.29147,0.43797,1,0.46665,0.38682,99400,1.4088,0.82478,0,nan,1,0.056406,0.056406,0.0005,0.0005
1.372e-05,0.038647,0.24232,0.17557,328,0.00015748,0,0,0.00013995,0,0,0.29133,0.43782,1,0.46635,0.38662,99400,1.4086,0.82443,0,nan,1,0.056643,0.056643,0.0005,0.0005
1.372e-05,0.038642,0.24277,0.17591,328,0.0001575,0,0,0.00013991,0,0,0.29119,0.43767,1,0.46604,0.38642,99400,1.4084,0.82409,0,nan,1,0.05688,0.05688,0.0005,0.0005
1.372e-05,0.038636,0.24322,0.17626,328,0.00015752,0,0,0.00013987,0,0,0.29105,0.43751,1,0.46574,0.38622,99400,1.4082,0.82374,0,nan,1,0.057117,0.057117,0.0005,0.0005
1.372e-05,0.038631,0.24367,0.17662,328,0.00015754,0,0,0.00013983,0,0,0.2909,0.43736,1,0.46543,0.38602,99400,1.408,0.82338,0,nan,1,0.057354,0.057354,0.0005,0.0005
1.372e-05,0.038625,0.24412,0.17697,328,0.00015757,0,0,0.0001398,0,0,0.29076,0.43721,1,0.46512,0.38582,99400,1.4078,0.82303,0,nan,1,0.057591,0.057591,0.0005,0.0005
1.372e-05,0.03862,0.24457,0.17732,328,0.00015759,0,0,0.00013976,0,0,0.29062,0.43706,1,0.46481,0.38562,99400,1.4076,0.82268,0,nan,1,0.057828,0.057828,0.0005,0.0005
1.372e-05,0.038614,0.24502,0.17767,328,0.00015761,0,0,0.00013972,0,0,0.29047,0.4369,1,0.4645,0.38542,99400,1.4074,0.82233,0,nan,1,0.058065,0.058065,0.0005,0.0005
1.372e-05,0.038608,0.24548,0.17803,328,0.00015763,0,0,0.00013969,0,0,0.29033,0.43675,1,0.4642,0.38522,99400,1.4072,0.82197,0,nan,1,0.058302,0.058302,0.0005,0.0005
1.372e-05,0.038603,0.24593,0.17838,328,0.00015766,0,0,0.00013965,0,0,0.29018,0.4366,1,0.46389,0.38502,99400,1.407,0.82162,0,nan,1,0.058539,0.058539,0.0005,0.0005
1.372e-05,0.038597,0.24638,0.17874,328,0.00015768,0,0,0.00013961,0,0,0.29004,0.43644,1,0.46358,0.38482,99400,1.4068,0.82126,0,nan,1,0.058776,0.058776,0.0005,0.0005
1.372e-05,0.038592,0.24684,0.17909,328,0.0001577,0,0,0.00013958,0,0,0.28989,0.43629,1,0.46327,0.38462,99400,1.4066,0.82091,0,nan,1,0.059013,0.059013,0.0005,0.0005
1.372e-05,0.038586,0.24729,0.17945,328,0.00015773,0,0,0.00013954,0,0,0.28975,0.43613,1,0.46296,0.38442,99400,1.4064,0.82055,0,nan,1,0.05925,0.05925,0.0005,0.0005
1.372e-05,0.03858,0.24775,0.17981,328,0.00015775,0,0,0.0001395,0,0,0.2896,0.43598,1,0.46265,0.38422,99400,1.4062,0.82019,0,nan,1,0.059487,0.059487,0.0005,0.0005
1.372e-05,0.038575,0.24821,0.18017,328,0.00015777,0,0,0.00013947,0,0,0.28946,0.43582,1,0.46233,0.38401,99400,1.406,0.81983,0,nan,1,0.059724,0.059724,0.0005,0.0005
1.372e-05,0.038569,0.24867,0.18052,328,0.00015779,0,0,0.00013943,0,0,0.28931,0.43567,1,0.46202,0.38381,99400,1.4058,0.81948,0,nan,1,0.059961,0.059961,0.0005,0.0005
1.372e-05,0.038563,0.24912,0.18088,328,0.00015782,0,0,0.00013939,0,0,0.28917,0.43551,1,0.46171,0.38361,99400,1.4056,0.81912,0,nan,1,0.060198,0.060198,0.0005,0.0005
1.372e-05,0.038558,0.24958,0.18124,328,0.00015784,0,0,0.00013936,0,0,0.28902,0.43535,1,0.4614,0.3834,99400,1.4054,0.81876,0,nan,1,0.060435,0.060435,0.0005,0.0005
1.372e-05,0.038552,0.25004,0.1816,328,0.00015786,0,0,0.00013932,0,0,0.28887,0.4352,1,0.46108,0.3832,99400,1.4052,0.8184,0,nan,1,0.060672,0.060672,0.0005,0.0005
1.372e-05,0.038546,0.2505,0.18197,328,0.00015789,0,0,0.00013929,0,0,0.28873,0.43504,1,0.46077,0.38299,99400,1.405,0.81803,0,nan,1,0.060909,0.060909,0.0005,0.0005
1.372e-05,0.038541,0.25097,0.18233,328,0.00015791,0,0,0.00013925,0,0,0.28858,0.43488,1,0.46046,0.38279,99400,1.4047,0.81767,0,nan,1,0.061146,0.061146,0.0005,0.0005
